"","entrezgene","uniprotswissprot","ensembl_gene_id","external_gene_name","description"
"10757",26067046,"","FBgn0267492","Mst77Y-7","Male-specific transcript 77Y 7 [Source:FlyBase;Acc:FBgn0267492]"
"10758",43245,"","FBgn0039469","TwdlC","TweedleC [Source:FlyBase;Acc:FBgn0039469]"
"10759",36265,"","FBgn0033658","Twdlbeta","Tweedlebeta [Source:FlyBase;Acc:FBgn0033658]"
"10760",40511,"","FBgn0037204","CG11131",""
"10761",36682,"","FBgn0033995","GPHR","Golgi pH Regulator [Source:FlyBase;Acc:FBgn0033995]"
"10762",35659,"","FBgn0033165","CG11113",""
"10763",32477,"","FBgn0030643","CG15641",""
"10764",37567,"","FBgn0034731","CG10384",""
"10765",32248,"","FBgn0030439","CG12716",""
"10766",2768852,"","FBgn0260934","par-1",""
"10767",117485,"","FBgn0045483","Gr59a","Gustatory receptor 59a [Source:FlyBase;Acc:FBgn0045483]"
"10768",3772569,"","FBgn0052269","CG32269",""
"10769",7354418,"","FBgn0259188","Ir7f","Ionotropic receptor 7f [Source:FlyBase;Acc:FBgn0259188]"
"10770",42671,"Q9VCX3","FBgn0263863","mRpL45","mitochondrial ribosomal protein L45 [Source:FlyBase;Acc:FBgn0263863]"
"10771",34578,"","FBgn0028412","Mst33A",""
"10772",41700,"","FBgn0038190","CG9926",""
"10773",31641,"","FBgn0029924","CG4586",""
"10774",4379912,"","FBgn0083952","CG34116",""
"10775",43324,"","FBgn0039536","unc80","uncoordinated 80 [Source:FlyBase;Acc:FBgn0039536]"
"10776",43324,"Q9VB11","FBgn0039536","unc80","uncoordinated 80 [Source:FlyBase;Acc:FBgn0039536]"
"10777",38399,"","FBgn0035424","CG11505",""
"10778",38399,"Q9I7T7","FBgn0035424","CG11505",""
"10779",8674026,"Q7JQ32","FBgn0266136","Gyc76C","Guanylyl cyclase at 76C [Source:FlyBase;Acc:FBgn0266136]"
"10780",40153,"Q7JQ32","FBgn0266136","Gyc76C","Guanylyl cyclase at 76C [Source:FlyBase;Acc:FBgn0266136]"
"10781",49505,"","FBgn0004811","fs(2)ltoPP43","female sterile (2) ltoPP43 [Source:FlyBase;Acc:FBgn0004811]"
"10782",31749,"","FBgn0030015","CG10761",""
"10783",34129,"","FBgn0032008","CG14277",""
"10784",19836250,"","FBgn0031726","Cyp6a16",""
"10785",42215,"","FBgn0264751","Vti1b","Vesicle transport through interaction with t-SNAREs 1b [Source:FlyBase;Acc:FBgn0264751]"
"10786",318626,"","FBgn0051205","CG31205",""
"10787",35575,"","FBgn0033093","CG3270",""
"10788",43253,"","FBgn0004842","RYa-R","RYamide receptor [Source:FlyBase;Acc:FBgn0004842]"
"10789",43253,"P25931","FBgn0004842","RYa-R","RYamide receptor [Source:FlyBase;Acc:FBgn0004842]"
"10790",318085,"","FBgn0052551","CG32551",""
"10791",42995,"","FBgn0039261","CG6422",""
"10792",35786,"","FBgn0033266","Socs44A","Suppressor of Cytokine Signaling at 44A [Source:FlyBase;Acc:FBgn0033266]"
"10793",40552,"","FBgn0037239","Sfxn1-3","Sideroflexin 1/3 [Source:FlyBase;Acc:FBgn0037239]"
"10794",36254,"","FBgn0033648","Ir48b","Ionotropic receptor 48b [Source:FlyBase;Acc:FBgn0033648]"
"10795",3355040,"","FBgn0039959","CG17514",""
"10796",30998,"","FBgn0004648","svr","silver [Source:FlyBase;Acc:FBgn0004648]"
"10797",30998,"P42787","FBgn0004648","svr","silver [Source:FlyBase;Acc:FBgn0004648]"
"10798",42116,"","FBgn0038525","CG14329",""
"10799",33436,"","FBgn0031430","CG3528",""
"10800",317923,"","FBgn0052220","Csas","CMP-sialic acid synthase [Source:FlyBase;Acc:FBgn0052220]"
"10801",40921,"","FBgn0037518","CG2641",""
"10802",38160,"","FBgn0267487","Ptp61F","Protein tyrosine phosphatase 61F [Source:FlyBase;Acc:FBgn0267487]"
"10803",38160,"Q9W0G1","FBgn0267487","Ptp61F","Protein tyrosine phosphatase 61F [Source:FlyBase;Acc:FBgn0267487]"
"10804",42144,"","FBgn0038550","CG17801",""
"10805",59226,"","FBgn0250841","CG17242",""
"10806",37669,"Q9W1U6","FBgn0034822","RpL37b","Ribosomal protein L37b [Source:FlyBase;Acc:FBgn0034822]"
"10807",32201,"","FBgn0030396","CG2556",""
"10808",41302,"","FBgn0261053","Cad86C","Cadherin 86C [Source:FlyBase;Acc:FBgn0261053]"
"10809",41302,"Q9VGW1","FBgn0261053","Cad86C","Cadherin 86C [Source:FlyBase;Acc:FBgn0261053]"
"10810",12797872,"","FBgn0263080","CG43348",""
"10811",38046,"","FBgn0035122","mRpL17","mitochondrial ribosomal protein L17 [Source:FlyBase;Acc:FBgn0035122]"
"10812",38660,"","FBgn0035643","CG13287",""
"10813",43070,"","FBgn0028647","CG11902",""
"10814",40135,"","FBgn0036890","CG9368",""
"10815",39258,"","FBgn0052082","IRSp53","Insulin receptor substrate 53 kDa [Source:FlyBase;Acc:FBgn0052082]"
"10816",31175,"O77264","FBgn0025630","Rtca","RNA 3'-terminal phosphate cyclase [Source:FlyBase;Acc:FBgn0025630]"
"10817",37738,"","FBgn0034884","Eglp3","Entomoglyceroporin 3 [Source:FlyBase;Acc:FBgn0034884]"
"10818",39567,"","FBgn0036411","Sox21a",""
"10819",45325,"Q9V4Z9","FBgn0002552","lin","lines [Source:FlyBase;Acc:FBgn0002552]"
"10820",47283,"","FBgn0011509","SrpRbeta","Signal recognition particle receptor beta [Source:FlyBase;Acc:FBgn0011509]"
"10821",32938,"","FBgn0027621","Pfrx","6-phosphofructo-2-kinase [Source:FlyBase;Acc:FBgn0027621]"
"10822",40569,"","FBgn0037255","Fip1","Factor interacting with poly(A) polymerase 1 [Source:FlyBase;Acc:FBgn0037255]"
"10823",31472,"","FBgn0250904","CG34434",""
"10824",37266,"Q8SY61","FBgn0034470","Obp56d","Odorant-binding protein 56d [Source:FlyBase;Acc:FBgn0034470]"
"10825",32760,"","FBgn0030869","Socs16D","Suppressor of Cytokine Signaling at 16D [Source:FlyBase;Acc:FBgn0030869]"
"10826",12798428,"","FBgn0262896","CG43251",""
"10827",31364,"","FBgn0000635","Fas2","Fasciclin 2 [Source:FlyBase;Acc:FBgn0000635]"
"10828",31364,"P34082","FBgn0000635","Fas2","Fasciclin 2 [Source:FlyBase;Acc:FBgn0000635]"
"10829",42078,"","FBgn0038490","CG5285",""
"10830",3772232,"","FBgn0037913","fabp","fatty acid binding protein [Source:FlyBase;Acc:FBgn0037913]"
"10831",37366,"","FBgn0034560","CG9235",""
"10832",37626,"","FBgn0034785","CG3649",""
"10833",31909,"","FBgn0030148","CG3106",""
"10834",43184,"","FBgn0039420","CG6154",""
"10835",43367,"","FBgn0004171","Mst98Cb","Male-specific RNA 98Cb [Source:FlyBase;Acc:FBgn0004171]"
"10836",38651,"","FBgn0035636","Cralbp","Cellular retinaldehyde binding protein [Source:FlyBase;Acc:FBgn0035636]"
"10837",32586,"","FBgn0030733","UQCR-14","Ubiquinol-cytochrome c reductase 14 kDa subunit [Source:FlyBase;Acc:FBgn0030733]"
"10838",42345,"","FBgn0038725","CG6184",""
"10839",37072,"","FBgn0034304","CG5742",""
"10840",44289,"","FBgn0000711","flw","flapwing [Source:FlyBase;Acc:FBgn0000711]"
"10841",44289,"P48462","FBgn0000711","flw","flapwing [Source:FlyBase;Acc:FBgn0000711]"
"10842",42849,"","FBgn0026576","CG5991",""
"10843",318555,"","FBgn0051010","CG31010",""
"10844",40568,"","FBgn0037254","CG14651",""
"10845",42871,"","FBgn0026598","Apc2","Adenomatous polyposis coli 2 [Source:FlyBase;Acc:FBgn0026598]"
"10846",41462,"","FBgn0051358","CG31358",""
"10847",37238,"Q24560","FBgn0284243","betaTub56D","beta-Tubulin at 56D [Source:FlyBase;Acc:FBgn0284243]"
"10848",37238,"","FBgn0284243","betaTub56D","beta-Tubulin at 56D [Source:FlyBase;Acc:FBgn0284243]"
"10849",37225,"","FBgn0034440","CG10073",""
"10850",35408,"","FBgn0032946","nrv3","nervana 3 [Source:FlyBase;Acc:FBgn0032946]"
"10851",42950,"","FBgn0039223","CG5805",""
"10852",38148,"","FBgn0035204","CG2277",""
"10853",317909,"","FBgn0052198","CG32198",""
"10854",34510,"","FBgn0032315","CG14069",""
"10855",31213,"","FBgn0023527","CG3071",""
"10856",41121,"","FBgn0037687","CG8132",""
"10857",36491,"","FBgn0013765","cnn","centrosomin [Source:FlyBase;Acc:FBgn0013765]"
"10858",36491,"P54623","FBgn0013765","cnn","centrosomin [Source:FlyBase;Acc:FBgn0013765]"
"10859",33075,"","FBgn0031142","r-cup","ryder cup [Source:FlyBase;Acc:FBgn0031142]"
"10860",251645,"","FBgn0047135","CG32276",""
"10861",39531,"","FBgn0036382","CG13737",""
"10862",49529,"","FBgn0011239","ms(2)35Ci","male sterile (2) 35Ci [Source:FlyBase;Acc:FBgn0011239]"
"10863",318906,"","FBgn0051704","CG31704",""
"10864",33439,"P82713","FBgn0041337","Cyp309a2",""
"10865",37789,"","FBgn0034920","CG5597",""
"10866",39145,"","FBgn0259163","CG42268",""
"10867",318594,"","FBgn0051106","CG31106",""
"10868",39346,"","FBgn0036220","CG5897",""
"10869",34157,"","FBgn0032033","CG13392",""
"10870",40740,"","FBgn0037395","CG10280",""
"10871",12798121,"","FBgn0262575","CG43115",""
"10872",117499,"P58952","FBgn0265138","Gr22c","Gustatory receptor 22c [Source:FlyBase;Acc:FBgn0265138]"
"10873",36356,"","FBgn0033733","CG8834",""
"10874",43646,"","FBgn0039798","CG11313",""
"10875",318909,"","FBgn0051715","CG31715",""
"10876",37838,"Q7JRE4","FBgn0034962","MAN1",""
"10877",37703,"","FBgn0041712","yellow-d",""
"10878",37659,"","FBgn0034814","CG9890",""
"10879",42885,"Q9VCA9","FBgn0039172","Spase22-23","Spase 22/23-subunit [Source:FlyBase;Acc:FBgn0039172]"
"10880",33864,"","FBgn0284255","Arpc4","Actin-related protein 2/3 complex, subunit 4 [Source:FlyBase;Acc:FBgn0284255]"
"10881",12797889,"","FBgn0263404","CG43450",""
"10882",37576,"","FBgn0034739","CG3927",""
"10883",42178,"","FBgn0028499","CG7985",""
"10884",41320,"","FBgn0037856","Leash",""
"10885",34069,"","FBgn0027515","CG7115",""
"10886",38881,"Q9VSB9","FBgn0035825","CG8111",""
"10887",41031,"Q9VHN3","FBgn0037611","CG11755",""
"10888",42595,"Q9VD51","FBgn0266581","pit","pitchoune [Source:FlyBase;Acc:FBgn0266581]"
"10889",37497,"","FBgn0034671","CG13494",""
"10890",41994,"","FBgn0038429","CG14882",""
"10891",38122,"P37161","FBgn0004431","LysX","Lysozyme X [Source:FlyBase;Acc:FBgn0004431]"
"10892",33787,"","FBgn0031721","CG14017",""
"10893",39151,"Q9VT52","FBgn0044050","Ilp3","Insulin-like peptide 3 [Source:FlyBase;Acc:FBgn0044050]"
"10894",38833,"","FBgn0052382","sphinx2",""
"10895",42697,"Q9VCU5","FBgn0039020","CG17141",""
"10896",32787,"","FBgn0030891","Ada3","transcriptional Adaptor 3 [Source:FlyBase;Acc:FBgn0030891]"
"10897",32627,"","FBgn0015615","SMC3","Structural maintenance of chromosomes 3 [Source:FlyBase;Acc:FBgn0015615]"
"10898",38149,"","FBgn0035205","Ctr9",""
"10899",39872,"","FBgn0036659","CG9701",""
"10900",39928,"","FBgn0036708","CG13725",""
"10901",43232,"","FBgn0002838","ms(3)K81","male sterile (3) K81 [Source:FlyBase;Acc:FBgn0002838]"
"10902",59240,"","FBgn0042206","GstD10","Glutathione S transferase D10 [Source:FlyBase;Acc:FBgn0042206]"
"10903",43443,"","FBgn0039639","CG14512",""
"10904",38771,"","FBgn0035733","CG8641",""
"10905",37560,"","FBgn0034726","Mes4","Mesoderm-expressed 4 [Source:FlyBase;Acc:FBgn0034726]"
"10906",40356,"","FBgn0037070","CG11309",""
"10907",36973,"","FBgn0034229","CG4847",""
"10908",41262,"Q8INM3","FBgn0037810","sle","slender lobes [Source:FlyBase;Acc:FBgn0037810]"
"10909",41262,"","FBgn0037810","sle","slender lobes [Source:FlyBase;Acc:FBgn0037810]"
"10910",3772345,"P84051","FBgn0053826","His2A:CG33826",""
"10911",3771783,"P84051","FBgn0053826","His2A:CG33826",""
"10912",3772541,"P84051","FBgn0053826","His2A:CG33826",""
"10913",3772351,"P84051","FBgn0053826","His2A:CG33826",""
"10914",3772632,"P84051","FBgn0053826","His2A:CG33826",""
"10915",318855,"P84051","FBgn0053826","His2A:CG33826",""
"10916",3772148,"P84051","FBgn0053826","His2A:CG33826",""
"10917",3772565,"P84051","FBgn0053826","His2A:CG33826",""
"10918",3772278,"P84051","FBgn0053826","His2A:CG33826",""
"10919",3772448,"P84051","FBgn0053826","His2A:CG33826",""
"10920",3772447,"P84051","FBgn0053826","His2A:CG33826",""
"10921",3772360,"P84051","FBgn0053826","His2A:CG33826",""
"10922",3771774,"P84051","FBgn0053826","His2A:CG33826",""
"10923",3772505,"P84051","FBgn0053826","His2A:CG33826",""
"10924",3771785,"P84051","FBgn0053826","His2A:CG33826",""
"10925",3772618,"P84051","FBgn0053826","His2A:CG33826",""
"10926",3772282,"P84051","FBgn0053826","His2A:CG33826",""
"10927",41487,"Q9VGB4","FBgn0038006","Cyp313a2",""
"10928",34892,"","FBgn0283467","Pol32","Pol32 polymerase delta subunit [Source:FlyBase;Acc:FBgn0283467]"
"10929",40868,"","FBgn0037487","thw","thawb [Source:FlyBase;Acc:FBgn0037487]"
"10930",32452,"","FBgn0030622","CG9101",""
"10931",39115,"","FBgn0036015","CG3088",""
"10932",42653,"","FBgn0038981","CG5346",""
"10933",8674082,"","FBgn0260428","CG42523",""
"10934",42261,"P08099","FBgn0003248","Rh2","Rhodopsin 2 [Source:FlyBase;Acc:FBgn0003248]"
"10935",34717,"","FBgn0032483","CG15482",""
"10936",39454,"","FBgn0260945","Atg1","Autophagy-related 1 [Source:FlyBase;Acc:FBgn0260945]"
"10937",33365,"","FBgn0031372","CG7295",""
"10938",39297,"Q9VTK2","FBgn0003292","rt","rotated abdomen [Source:FlyBase;Acc:FBgn0003292]"
"10939",NA,"","FBgn0284234","CG46318",""
"10940",37765,"","FBgn0034906","CG13561",""
"10941",10178825,"","FBgn0261502","CG42650",""
"10942",36589,"","FBgn0263397","Ih","I[[h]] channel [Source:FlyBase;Acc:FBgn0263397]"
"10943",41415,"","FBgn0037940","CG14720",""
"10944",14462401,"","FBgn0263748","CG43673",""
"10945",50190,"Q9VQ66","FBgn0040717","Nplp4","Neuropeptide-like precursor 4 [Source:FlyBase;Acc:FBgn0040717]"
"10946",19834948,"C0HJH3","FBgn0266492","SclB","Sarcolamban B [Source:FlyBase;Acc:FBgn0266492]"
"10947",38063,"","FBgn0035137","CG1233",""
"10948",31375,"","FBgn0029705","CG12693",""
"10949",42562,"","FBgn0038902","CG6800",""
"10950",31340,"","FBgn0265575","yin",""
"10951",31340,"P91679","FBgn0265575","yin",""
"10952",35263,"Q9I7M2","FBgn0032818","CG10628",""
"10953",35591,"","FBgn0033104","CG15237",""
"10954",42736,"","FBgn0051365","CG31365",""
"10955",34425,"","FBgn0032246","CG5168",""
"10956",246458,"","FBgn0050104","NT5E-2","Ecto-5'-nucleotidase 2 [Source:FlyBase;Acc:FBgn0050104]"
"10957",3355123,"","FBgn0058006","CG40006",""
"10958",5740867,"","FBgn0085457","CG34428",""
"10959",38667,"","FBgn0052407","CG32407",""
"10960",36826,"","FBgn0262511","Vha44","Vacuolar H[+] ATPase 44kD subunit [Source:FlyBase;Acc:FBgn0262511]"
"10961",36826,"Q9V7N5","FBgn0262511","Vha44","Vacuolar H[+] ATPase 44kD subunit [Source:FlyBase;Acc:FBgn0262511]"
"10962",40842,"","FBgn0037466","CG1965",""
"10963",36330,"","FBgn0261611","CG42700",""
"10964",14462778,"","FBgn0264260","CG43760",""
"10965",39240,"","FBgn0036124","CG7839",""
"10966",2768994,"","FBgn0053493","CG33493",""
"10967",39627,"Q9VUJ0","FBgn0036462","mRpL39","mitochondrial ribosomal protein L39 [Source:FlyBase;Acc:FBgn0036462]"
"10968",32413,"","FBgn0030587","CG9522",""
"10969",33537,"","FBgn0031512","CG15404",""
"10970",37239,"","FBgn0034447","CG7744",""
"10971",39188,"","FBgn0052055","CG32055",""
"10972",41084,"O15945","FBgn0264075","tgo","tango [Source:FlyBase;Acc:FBgn0264075]"
"10973",34947,"","FBgn0013433","beat-Ia","beaten path Ia [Source:FlyBase;Acc:FBgn0013433]"
"10974",39498,"","FBgn0036351","CG14107",""
"10975",31657,"","FBgn0029936","CG4617",""
"10976",45894,"P34739","FBgn0002542","lds","lodestar [Source:FlyBase;Acc:FBgn0002542]"
"10977",36104,"","FBgn0001122","Galphao","G protein alpha o subunit [Source:FlyBase;Acc:FBgn0001122]"
"10978",36104,"P16378","FBgn0001122","Galphao","G protein alpha o subunit [Source:FlyBase;Acc:FBgn0001122]"
"10979",43567,"","FBgn0041102","ocn","ocnus [Source:FlyBase;Acc:FBgn0041102]"
"10980",41587,"","FBgn0040493","grsm","granny smith [Source:FlyBase;Acc:FBgn0040493]"
"10981",35161,"","FBgn0032734","CG15169",""
"10982",3885597,"","FBgn0054005","CG34005",""
"10983",36012,"","FBgn0033449","CG1663",""
"10984",38130,"P37160","FBgn0004430","LysS","Lysozyme S [Source:FlyBase;Acc:FBgn0004430]"
"10985",40738,"Q23970","FBgn0010403","Obp83b","Odorant-binding protein 83b [Source:FlyBase;Acc:FBgn0010403]"
"10986",43680,"","FBgn0039820","CG15554",""
"10987",38596,"Q9VRJ2","FBgn0035586","Fitm","Fat storage inducing transmembrane protein [Source:FlyBase;Acc:FBgn0035586]"
"10988",37547,"","FBgn0034717","CG5819",""
"10989",49424,"Q9V3Y2","FBgn0001977","CIAPIN1","Cytokine induced apoptosis inhibitor 1 [Source:FlyBase;Acc:FBgn0001977]"
"10990",34601,"P81914","FBgn0026392","Or33a","Odorant receptor 33a [Source:FlyBase;Acc:FBgn0026392]"
"10991",40599,"Q7JZB4","FBgn0037279","CG1129",""
"10992",38823,"Q9VS60","FBgn0052380","SMSr",""
"10993",43727,"","FBgn0039860","CG1792",""
"10994",4379880,"","FBgn0083951","CG34115",""
"10995",40350,"","FBgn0037065","CG12974",""
"10996",3885590,"","FBgn0053632","CG33632",""
"10997",47249,"","FBgn0010328","woc","without children [Source:FlyBase;Acc:FBgn0010328]"
"10998",12798308,"","FBgn0263314","CG43400",""
"10999",43066,"","FBgn0039326","CG10562",""
"11000",317855,"","FBgn0052106","CG32106",""
"11001",37899,"","FBgn0035004","Pgam5-2","Phosphoglycerate mutase 5-2 [Source:FlyBase;Acc:FBgn0035004]"
"11002",5740681,"","FBgn0085461","CG34432",""
"11003",32049,"Q960Z0","FBgn0030268","Klp10A","Kinesin-like protein at 10A [Source:FlyBase;Acc:FBgn0030268]"
"11004",8674059,"","FBgn0259956","Sfp24C1","Seminal fluid protein 24C1 [Source:FlyBase;Acc:FBgn0259956]"
"11005",32534,"Q9VXN9","FBgn0030695","PGRP-LE","Peptidoglycan recognition protein LE [Source:FlyBase;Acc:FBgn0030695]"
"11006",35336,"O18388","FBgn0262743","Fs(2)Ket","Female sterile (2) Ketel [Source:FlyBase;Acc:FBgn0262743]"
"11007",8674066,"","FBgn0259994","CG42492",""
"11008",37479,"","FBgn0266346","CngB","Cyclic nucleotide-gated ion channel subunit B [Source:FlyBase;Acc:FBgn0266346]"
"11009",41801,"P25008","FBgn0004597","CycC","Cyclin C [Source:FlyBase;Acc:FBgn0004597]"
"11010",31323,"","FBgn0029669","CG13021",""
"11011",41071,"","FBgn0037647","RagA-B","Ras-related GTP binding A/B [Source:FlyBase;Acc:FBgn0037647]"
"11012",50123,"","FBgn0040650","CG15456",""
"11013",40853,"","FBgn0051248","CG31248",""
"11014",35959,"","FBgn0033405","CG13954",""
"11015",31787,"P07182","FBgn0000359","Cp36","Chorion protein 36 [Source:FlyBase;Acc:FBgn0000359]"
"11016",39203,"P42124","FBgn0000629","E(z)","Enhancer of zeste [Source:FlyBase;Acc:FBgn0000629]"
"11017",39203,"","FBgn0000629","E(z)","Enhancer of zeste [Source:FlyBase;Acc:FBgn0000629]"
"11018",44522,"","FBgn0002543","robo2","roundabout 2 [Source:FlyBase;Acc:FBgn0002543]"
"11019",40240,"","FBgn0036974","eRF1","eukaryotic translation release factor 1 [Source:FlyBase;Acc:FBgn0036974]"
"11020",40240,"Q9VPH7","FBgn0036974","eRF1","eukaryotic translation release factor 1 [Source:FlyBase;Acc:FBgn0036974]"
"11021",5740490,"","FBgn0085239","CG34210",""
"11022",36344,"","FBgn0033721","CG13159",""
"11023",32754,"","FBgn0261570","CG42684",""
"11024",32754,"Q8T498","FBgn0261570","CG42684",""
"11025",42196,"","FBgn0038597","CG8064",""
"11026",32632,"","FBgn0030763","CG9782",""
"11027",43593,"","FBgn0039756","CG9743",""
"11028",40037,"Q9VVR9","FBgn0036806","Cyp12c1",""
"11029",40462,"P55162","FBgn0011771","Hem","HEM-protein [Source:FlyBase;Acc:FBgn0011771]"
"11030",33743,"","FBgn0031683","CG4230",""
"11031",39147,"","FBgn0036043","CG8177",""
"11032",40722,"","FBgn0261561","CG42675",""
"11033",59170,"","FBgn0042132","CG18809",""
"11034",41059,"","FBgn0037637","IscU","Iron-sulfur cluster assembly enzyme [Source:FlyBase;Acc:FBgn0037637]"
"11035",42501,"","FBgn0015790","Rab11",""
"11036",44276,"","FBgn0029501","Crtp","Caldesmon-related protein [Source:FlyBase;Acc:FBgn0029501]"
"11037",3355129,"","FBgn0041004","CG17715",""
"11038",40353,"","FBgn0037068","Cpr78Cb","Cuticular protein 78Cb [Source:FlyBase;Acc:FBgn0037068]"
"11039",36920,"Q7K4M4","FBgn0086350","tef","teflon [Source:FlyBase;Acc:FBgn0086350]"
"11040",42665,"","FBgn0051158","Efa6","Exchange factor for Arf 6 [Source:FlyBase;Acc:FBgn0051158]"
"11041",38546,"","FBgn0035544","CG15021",""
"11042",33514,"","FBgn0031493","Sf3b2","Splicing factor 3b subunit 2 [Source:FlyBase;Acc:FBgn0031493]"
"11043",37281,"","FBgn0034484","CG11044",""
"11044",42361,"","FBgn0038739","CG4686",""
"11045",31547,"","FBgn0029843","Nep1","Neprilysin 1 [Source:FlyBase;Acc:FBgn0029843]"
"11046",117339,"Q8IMZ5","FBgn0041225","Gr94a","Gustatory receptor 94a [Source:FlyBase;Acc:FBgn0041225]"
"11047",43295,"","FBgn0039510","CG3339",""
"11048",42560,"Q9VD83","FBgn0038901","Burs","Bursicon [Source:FlyBase;Acc:FBgn0038901]"
"11049",43495,"","FBgn0039683","dmrt99B","doublesex-Mab related 99B [Source:FlyBase;Acc:FBgn0039683]"
"11050",40436,"","FBgn0262737","mub","mushroom-body expressed [Source:FlyBase;Acc:FBgn0262737]"
"11051",31192,"Q27589","FBgn0011576","Cyp4d2","Cytochrome P450-4d2 [Source:FlyBase;Acc:FBgn0011576]"
"11052",31192,"","FBgn0011576","Cyp4d2","Cytochrome P450-4d2 [Source:FlyBase;Acc:FBgn0011576]"
"11053",39543,"","FBgn0036391","CG17364",""
"11054",35856,"","FBgn0033322","CG8584",""
"11055",318956,"","FBgn0051812","CG31812",""
"11056",3771733,"","FBgn0053642","CG33642",""
"11057",40048,"P17336","FBgn0000261","Cat","Catalase [Source:FlyBase;Acc:FBgn0000261]"
"11058",49806,"","FBgn0028986","Spn38F","Serpin 38F [Source:FlyBase;Acc:FBgn0028986]"
"11059",40008,"","FBgn0036781","CG13699",""
"11060",45360,"Q9W1I9","FBgn0003401","shu","shutdown [Source:FlyBase;Acc:FBgn0003401]"
"11061",36413,"Q9V6H2","FBgn0028963","Or49b","Odorant receptor 49b [Source:FlyBase;Acc:FBgn0028963]"
"11062",39924,"","FBgn0036704","CG6497",""
"11063",34226,"","FBgn0015316","Try29F","Trypsin 29F [Source:FlyBase;Acc:FBgn0015316]"
"11064",38211,"","FBgn0035257","CG12011",""
"11065",32278,"","FBgn0041210","HDAC4","Histone deacetylase 4 [Source:FlyBase;Acc:FBgn0041210]"
"11066",33955,"","FBgn0031860","CG11236",""
"11067",246552,"","FBgn0050344","CG30344",""
"11068",34620,"","FBgn0032399","CG6785",""
"11069",42766,"","FBgn0039077","CG17380",""
"11070",46066,"","FBgn0010607","l(2)05714","lethal (2) 05714 [Source:FlyBase;Acc:FBgn0010607]"
"11071",41193,"","FBgn0266720","Snap24","Synaptosomal-associated protein 24kDa [Source:FlyBase;Acc:FBgn0266720]"
